Turboveg releve number,Field releve number,Modified releve number for plot map,Date (year/month/day),Year plot surveyed,Dataset,Surveyed by (PI of project),lat,lon,System for plant community name,Plant community name,Habitat Type,Number of species,Ancillary data available,Cover abundance scale,image_url1,image_url2,image_url3
12265,NOAT_G02_01_2005,NOAT_G02_01_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.95421263,-161.6698455,,Dryas integrifolia-Carex bigelowii-Equisetum arvense,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12266,NOAT_G02_02_2005,NOAT_G02_02_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.95416721,-161.6683249,,Alnus crispa-Calamagrostis canadensis,Boreal coniferous forest,,"plot map, soil descriptions a few select plots",Percent,,,
12267,NOAT_G02_03_2005,NOAT_G02_03_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.95784156,-161.6404677,,Lichen-artfri-poagla-oxyvis-phlsib-erispl,"Dwarf birch willow tundra (Betula nana, Salix pulchra, Eriophorum angustifolium)",,"plot map, soil descriptions a few select plots",Percent,,,
12268,NOAT_G02_04_2005,NOAT_G02_04_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.95750814,-161.6408508,,Alnus crispa-Calamagrostis canadensis,Alder communities,,"plot map, soil descriptions a few select plots",Percent,,,
12269,NOAT_G03_01_2005,NOAT_G03_01_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.10483331,-162.1293353,,Salix arctica-Minuartia arctica,Alder communities,,"plot map, soil descriptions a few select plots",Percent,,,
12270,NOAT_G03_02_2005,NOAT_G03_02_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.10387904,-162.1341564,,Salix arctica-Minuartia arctica,Wet acidic Sphagnum-rich mires (bogs),,"plot map, soil descriptions a few select plots",Percent,,,
12271,NOAT_G03_03_2005,NOAT_G03_03_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.10227316,-162.1294892,,Salix arctica-Minuartia arctica,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12272,NOAT_G03_04_2005,NOAT_G03_04_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,68.10021311,-162.1321157,,Picea glauca-Salix reticulata-Carex scirpoidea,"Moist and dry acidic dwarf-shrub and lichen heaths (Vaccinium uliginosum, Empetrum nigrum, Ledum decumbens, Spiraea beauverdiana, some Betula nana-lichen heaths)",,"plot map, soil descriptions a few select plots",Percent,,,
12273,NOAT_T01_01_2005,NOAT_T01_01_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.23568001,-162.4342767,,Picea glauca-Salix reticulata-Carex scirpoidea,Boreal coniferous forest,,"plot map, soil descriptions a few select plots",Percent,,,
12274,NOAT_T01_02_2005,NOAT_T01_02_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.23637668,-162.4304933,,Picea glauca-Salix reticulata-Carex scirpoidea,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12275,NOAT_T01_03_2005,NOAT_T01_03_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.24196813,-162.4725899,,dryoct-hedalp-lichc-carpet1-calpur-anemul2,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12276,NOAT_T01_04_2005,NOAT_T01_04_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.23979451,-162.4729646,,Picea glauca-Salix reticulata-Carex scirpoidea,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12277,NOAT_T01_05_2005,NOAT_T01_05_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.24033739,-162.4696635,,Picea glauca-Salix reticulata-Carex scirpoidea,Boreal broadleaf deciduous forest (including Populus balsamifera),,"plot map, soil descriptions a few select plots",Percent,,,
12278,NOAT_T01_06_2005,NOAT_T01_06_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.24025834,-162.4667384,,Picea glauca-Salix reticulata-Carex scirpoidea,Boreal coniferous forest,,"plot map, soil descriptions a few select plots",Percent,,,
12279,NOAT_T01_07_2005,NOAT_T01_07_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.23876167,-162.462325,,Picea glauca-Salix reticulata-Carex scirpoidea,Boreal broadleaf deciduous forest (including Populus balsamifera),,"plot map, soil descriptions a few select plots",Percent,,,
12280,NOAT_T02_02_2005,NOAT_T02_02_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.34181001,-162.4909183,,Salix alaxensis-Epilobium latifolium,Boreal broadleaf deciduous forest (including Populus balsamifera),,"plot map, soil descriptions a few select plots",Percent,,,
12281,NOAT_T02_03_2005,NOAT_T02_03_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.34131001,-162.4905683,,Salix alaxensis-Epilobium latifolium,Boreal coniferous forest,,"plot map, soil descriptions a few select plots",Percent,,,
12282,NOAT_T02_04_2005,NOAT_T02_04_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.34109844,-162.4882636,,Salix alaxensis-Aster sibiricus,Boreal broadleaf deciduous forest (including Populus balsamifera),,"plot map, soil descriptions a few select plots",Percent,,,
12283,NOAT_T02_05_2005,NOAT_T02_05_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.33879168,-162.4862233,,Salix lanata ssp. richardsonii-Salix reticulata,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12284,NOAT_T02_06_2005,NOAT_T02_06_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.33855682,-162.4861732,,Salix alaxensis-Epilobium latifolium,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12285,NOAT_T02_07_2005,NOAT_T02_07_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.33782501,-162.4857367,,Picea glauca-Salix lanata ssp. richardsonii-Moneses uniflora,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12286,NOAT_T02_08_2005,NOAT_T02_08_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.33626001,-162.48284,,Betula nana-Eriophorum vaginatum,"Wet nonacidic tundra (Carex spp., Eriophorum spp.-Amblystegiaceae communities)",,"plot map, soil descriptions a few select plots",Percent,,,
12287,NOAT_T02_09_2005,NOAT_T02_09_2005,20050731,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.33473166,-162.4790223,,Picea glauca-Salix lanata ssp. richardsonii-Dryas integrifolia,"Aquatic forb marshes (Hippuris, Sparganium, Menyanthes, Utricularia, Ranunculus, Nuphar communities)",,"plot map, soil descriptions a few select plots",Percent,,,
12288,NOAT_T03_01_2005,NOAT_T03_01_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46667167,-162.35648,,Dryas octopetala-Hierochloë alpina,"Dwarf birch willow tundra (Betula nana, Salix pulchra, Eriophorum angustifolium)",,"plot map, soil descriptions a few select plots",Percent,,,
12289,NOAT_T03_02_2005,NOAT_T03_02_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46571501,-162.3417868,,Dryas octopetala-Vaccinium uliginosum-Festuca altaica,"Wet nonacidic tundra (Carex spp., Eriophorum spp.-Amblystegiaceae communities)",,"plot map, soil descriptions a few select plots",Percent,,,
12290,NOAT_T03_03_2005,NOAT_T03_03_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46453771,-162.3378208,,Salix planifolia ssp. pulchra-Betula nana-Polygonum bistorta,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12291,NOAT_T03_04_2005,NOAT_T03_04_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46379667,-162.3304383,,Betula nana-Loiseleuria procumbens,"Wet nonacidic tundra (Carex spp., Eriophorum spp.-Amblystegiaceae communities)",,"plot map, soil descriptions a few select plots",Percent,,,
12292,NOAT_T03_05_2005,NOAT_T03_05_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46320001,-162.3260367,,Salix planifolia ssp. pulchra-Betula nana-Polygonum bistorta,Wet acidic Sphagnum-rich mires (bogs),,"plot map, soil descriptions a few select plots",Percent,,,
12293,NOAT_T03_06_2005,NOAT_T03_06_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46340773,-162.3164137,,Picea glauca-Ledum decumbens,Moist to wet acidic tussock and nontussock (Eriophorum vaginatum-Carex bigelowii-Sphagnum-Hylocomium) tundra,,"plot map, soil descriptions a few select plots",Percent,,,
12294,NOAT_T03_07_2005,NOAT_T03_07_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46341001,-162.3116183,,Picea glauca-Ledum decumbens,"Moist and dry acidic dwarf-shrub and lichen heaths (Vaccinium uliginosum, Empetrum nigrum, Ledum decumbens, Spiraea beauverdiana, some Betula nana-lichen heaths)",,"plot map, soil descriptions a few select plots",Percent,,,
12295,NOAT_T03_08_2005,NOAT_T03_08_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46301501,-162.3076517,,Betula nana-Salix planifolia ssp. pulchra-Eriophorum angustifolium,"Moist and dry acidic dwarf-shrub and lichen heaths (Vaccinium uliginosum, Empetrum nigrum, Ledum decumbens, Spiraea beauverdiana, some Betula nana-lichen heaths)",,"plot map, soil descriptions a few select plots",Percent,,,
12296,NOAT_T03_09_2005,NOAT_T03_09_2005,20050725,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46267001,-162.30522,,Betula nana-Ledum decumbens,Shallow acidic snowbeds (Cassiope-Carex microchaeta-Hylocomium communities),,"plot map, soil descriptions a few select plots",Percent,,,
12297,NOAT_T04_01_2005,NOAT_T04_01_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46840755,-162.7318626,,Arctophila fulva-Hippuris vulgaris,"Moist and dry acidic dwarf-shrub and lichen heaths (Vaccinium uliginosum, Empetrum nigrum, Ledum decumbens, Spiraea beauverdiana, some Betula nana-lichen heaths)",,"plot map, soil descriptions a few select plots",Percent,,,
12298,NOAT_T04_02_2005,NOAT_T04_02_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46940259,-162.7304597,,Equisetum fluviatile-Potentilla palustris,"Moist and dry acidic dwarf-shrub and lichen heaths (Vaccinium uliginosum, Empetrum nigrum, Ledum decumbens, Spiraea beauverdiana, some Betula nana-lichen heaths)",,"plot map, soil descriptions a few select plots",Percent,,,
12299,NOAT_T04_03_2005,NOAT_T04_03_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46993353,-162.7286248,,Carex aquatilis-Potentilla palustris,"Dry dwarf birch shrub tundra (Betula nana, Dryas octopetala)",,"plot map, soil descriptions a few select plots",Percent,,,
12300,NOAT_T04_04_2005,NOAT_T04_04_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.47082311,-162.7304677,,Calamagrostis canadensis-Potentilla palustris,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12301,NOAT_T04_05_2005,NOAT_T04_05_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.47144795,-162.7282702,,Calamagrostis canadensis-Potentilla palustris,Shallow acidic snowbeds (Cassiope-Carex microchaeta-Hylocomium communities),,"plot map, soil descriptions a few select plots",Percent,,,
12302,NOAT_T04_06_2005,NOAT_T04_06_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.4733983,-162.722422,,Salix planifolia ssp. pulchra-Potentilla palustris,"Dwarf birch willow tundra (Betula nana, Salix pulchra, Eriophorum angustifolium)",,"plot map, soil descriptions a few select plots",Percent,,,
12303,NOAT_T04_07_2005,NOAT_T04_07_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.47238161,-162.7197665,,Andromeda polifolia-Sphagnum sp.,"Dry non-acidic coastal tundra (Dryas integrifolia, Salix rotundifolia, Ochrolechia frigida)",,"plot map, soil descriptions a few select plots",Percent,,,
12304,NOAT_T04_08_2005,NOAT_T04_08_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46938401,-162.715561,,Carex chordorrhiza-Carex aquatilis,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12305,NOAT_T04_09_2005,NOAT_T04_09_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46938401,-162.715561,,Andromeda polifolia-Sphagnum sp.,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12306,NOAT_T04_10_2005,NOAT_T04_10_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.46938524,-162.7125279,,Menyanthes trifoliata-Potentilla palustris,"10.1Dry nonacidic tundra (Dryas integrifolia, including Dryas river terraces and Dryas octopetala communities from alpine areas-Cooper units 26, 29, 32, 34)",,"plot map, soil descriptions a few select plots",Percent,,,
12307,NOAT_T05_01_2005,NOAT_T05_01_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64729566,-162.6107226,,Andromeda polifolia-Sphagnum sp.,Late snowbed communities,,"plot map, soil descriptions a few select plots",Percent,,,
12308,NOAT_T05_02_2005,NOAT_T05_02_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64729167,-162.610875,,Hippuris vulgaris-Utricularia vulgaris macrorhiza,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12309,NOAT_T05_03_2005,NOAT_T05_03_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64877001,-162.6061183,,Andromeda polifolia-Sphagnum sp.,Late snowbed communities,,"plot map, soil descriptions a few select plots",Percent,,,
12310,NOAT_T05_04_2005,NOAT_T05_04_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64875501,-162.6060683,,Andromeda polifolia-Sphagnum sp.,"Dry acidic tundra (Dryas octopetala, Dryas alaskana)",,"plot map, soil descriptions a few select plots",Percent,,,
12311,NOAT_T05_05_2005,NOAT_T05_05_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64575501,-162.6097267,,Betula nana-Eriophorum vaginatum,"Dry non-acidic coastal tundra (Dryas integrifolia, Salix rotundifolia, Ochrolechia frigida)",,"plot map, soil descriptions a few select plots",Percent,,,
12312,NOAT_T05_06_2005,NOAT_T05_06_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64549638,-162.6081353,,Eriophorum angustifolium-Epilobium palustre,"Dry non-acidic coastal tundra (Dryas integrifolia, Salix rotundifolia, Ochrolechia frigida)",,"plot map, soil descriptions a few select plots",Percent,,,
12313,NOAT_T05_07_2005,NOAT_T05_07_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64525989,-162.6078478,,Eriophorum angustifolium-Epilobium palustre,Shallow acidic snowbeds (Cassiope-Carex microchaeta-Hylocomium communities),,"plot map, soil descriptions a few select plots",Percent,,,
12314,NOAT_T05_08_2005,NOAT_T05_08_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64493334,-162.614925,,Betula nana-Eriophorum vaginatum,"Dry non-acidic coastal tundra (Dryas integrifolia, Salix rotundifolia, Ochrolechia frigida)",,"plot map, soil descriptions a few select plots",Percent,,,
12315,NOAT_T05_09_2005,NOAT_T05_09_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64319668,-162.6192,,Betula nana-Eriophorum vaginatum,Shallow acidic snowbeds (Cassiope-Carex microchaeta-Hylocomium communities),,"plot map, soil descriptions a few select plots",Percent,,,
12316,NOAT_T05_10_2005,NOAT_T05_10_2005,20050727,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64219334,-162.6213017,,Andromeda polifolia-Sphagnum sp.,"10.1Dry nonacidic tundra (Dryas integrifolia, including Dryas river terraces and Dryas octopetala communities from alpine areas-Cooper units 26, 29, 32, 34)",,"plot map, soil descriptions a few select plots",Percent,,,
12317,NOAT_T06_01_2005,NOAT_T06_01_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64737356,-161.9262032,,Dryas octopetala-Hierochloë alpina,Moist nonacidic tundra (Sedge-Dryas-Tomentypnum communities),,"plot map, soil descriptions a few select plots",Percent,,,
12318,NOAT_T06_02_2005,NOAT_T06_02_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64364844,-162.0024337,,Dryas octopetala-Saxifraga oppositifolia,Willow shrub vegetation of riparian areas and warm habitats (south-facing slopes),,"plot map, soil descriptions a few select plots",Percent,,,
12319,NOAT_T06_03_2005,NOAT_T06_03_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64220439,-161.9889648,,Salix arctica-Minuartia arctica,"Dry acidic tundra (Dryas octopetala, Dryas alaskana)",,"plot map, soil descriptions a few select plots",Percent,,,
12320,NOAT_T06_04_2005,NOAT_T06_04_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64408254,-161.9739926,,Dryas integrifolia-Carex scirpoidea-Silene acaulis,"Dry non-acidic coastal tundra (Dryas integrifolia, Salix rotundifolia, Ochrolechia frigida)",,"plot map, soil descriptions a few select plots",Percent,,,
12321,NOAT_T06_05_2005,NOAT_T06_05_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64719121,-161.9689229,,Salix lanata ssp. richardsonii-Equisetum arvense,"Dry acidic tundra (Dryas octopetala, Dryas alaskana)",,"plot map, soil descriptions a few select plots",Percent,,,
12322,NOAT_T06_06_2005,NOAT_T06_06_2005,20050729,2005,Arctic Network NPS (Jorgenson et al. 2009),M. Torre Jorgenson,67.64835329,-161.9653807,,Dryas integrifolia-Carex bigelowii-Equisetum arvense,Shallow acidic snowbeds (Cassiope-Carex microchaeta-Hylocomium communities),,"plot map, soil descriptions a few select plots",Percent,,,
